Short URL,Long URL
http://eled.org/0254,https://www.canva.com/?upgradeDialog=GENERIC_C4W&loginRedirect=%2F%3FupgradeDialog%3DGENERIC_C4W&signupRedirect=%2F%3FupgradeDialog%3DGENERIC_C4W
http://eled.org/0255,https://www.google.com/sheets/about/
http://eled.org/0256,https://www.africanamericanhistorymonth.gov/
http://eled.org/0257,https://www.nourishlife.org/2014/01/video-nadine-burke-read-labels/
http://eled.org/0258,https://www.nourishlife.org/2011/03/no-free-lunch/
http://eled.org/0259,https://www.dosomething.org/us/facts/11-facts-about-food-deserts
http://eled.org/0260,https://www.pbs.org/newshour/health/takes-grocery-store-eliminate-food-desert
http://eled.org/0261,https://health.clevelandclinic.org/avoid-the-hidden-dangers-of-high-fructose-corn-syrup-video/
http://eled.org/0262,https://foodprint.org/issues/pesticides/
http://eled.org/0263,http://densho.org/
http://eled.org/0264,https://learninglab.si.edu/resources/view/1229867
http://eled.org/0265,https://books.google.com/books?id=qzIXoq9g2X8C&pg=PA188&lpg=PA188&dq=teaching+%22the+librarian+of+basra%22&source=bl&ots=NiqcaTs3H2&sig=avF6cLdDJrfn-C0sxew-TR3OoPc&hl=en&sa=X&ei=oTdHUZblPNLi4AOyhIHQAg&ved=0CI8BEOgBMA8#v=onepage&q=teaching%20%22the%20librarian%20of%20basra%22&f=false
http://eled.org/0266,https://www.usatoday.com/sixty-eight
http://eled.org/0267,http://vimeo.com/channels/managementactiveclass
http://eled.org/0344,https://www.nasa.gov/
http://eled.org/0352,https://curriculum.eleducation.org/
http://eled.org/6m3-modelperformancetask,https://vimeo.com/387482740/e264c0cb53
http://eled.org/ALL-Block-ela-grade-3-module-1-unit-1,https://curriculum.eleducation.org/curriculum/ela/grade-3/module-1/unit-1#all-block
http://eled.org/ALL-Block-ela-grade-3-module-1-unit-2,https://curriculum.eleducation.org/curriculum/ela/grade-3/module-1/unit-2#all-block
http://eled.org/ALL-Block-ela-grade-3-module-1-unit-3,https://curriculum.eleducation.org/curriculum/ela/grade-3/module-1/unit-3#all-block
http://eled.org/ALL-Block-ela-grade-3-module-2-unit-1,https://curriculum.eleducation.org/curriculum/ela/grade-3/module-2/unit-1#all-block
